GPS lat,GPS long,Normalized Risk Score
8.800303824356117,11.708904040511866,0.026466165413533835
9.48720176811159,-12.986162744656417,0.026165413533834586
9.762172659985872,-11.793052571452009,0.026165413533834586
-2.274859409477325,15.236280031584222,0.023157894736842106
3.37606972645505,12.995465678517844,0.06646616541353384
5.331905236935361,14.802077026187032,0.0015037593984962411
9.419808010975663,-12.171232257472356,0.026165413533834586
9.580746032080276,-11.7925346300669,0.026165413533834586
5.247770101005822,12.939954274126743,0.04481203007518798
9.115448714458338,-12.713566907569696,0.026165413533834586
11.225472186215544,11.868404651019814,0.007518796992481201
7.290237362226496,-8.708974703653913,0.039699248120300755
3.4071313675049675,14.71599346168159,0.03518796992481203
4.554401310663486,12.31128780229753,0.04481203007518798
8.501022053022341,-13.299784418289763,0.026165413533834586
-0.5544707581732335,16.37796906930218,0.023157894736842106
9.596635489516794,-12.24295488424574,0.026165413533834586
6.669577367544328,3.4306346319379832,0.020150375939849623
9.115448714458338,-12.713566907569696,0.026165413533834586
-0.070369271544419,14.230824703028889,0.0015037593984962411
8.451172645405013,-13.294409167579564,0.026165413533834586
8.86921712576833,-13.023020014350454,0.026165413533834586
6.489079628773359,4.051373184733194,0.020150375939849623
6.8293284229728615,6.491903905446804,0.005413533834586465
6.789110078286642,-8.633161557020639,0.039699248120300755
7.461826528289467,-8.397048522311819,0.039699248120300755
9.249907128288656,-11.496670118184284,0.026165413533834586
9.791974286628964,-12.276648209094805,0.026165413533834586
2.815860637795846,15.809636229276062,0.0015037593984962411
4.777610509108581,12.423289848162831,0.0012030075187969922
-1.3960900009009756,15.642772156694903,0.023157894736842106
8.227818880299576,9.903010534619135,0.0012030075187969922
4.923964497708881,-10.474504662712896,0.039699248120300755
10.911874867987839,9.40461055337389,0.026466165413533835
4.915691505571218,-10.268821351126359,0.039699248120300755
11.456541140369954,9.718848235407195,0.02857142857142857
7.361248271368406,-8.799025004452059,0.039699248120300755
7.834229262691329,8.852294551655152,0.007518796992481201
8.747016782929647,-12.35231238128129,0.026165413533834586
4.434337325045377,12.15510176402921,0.006315789473684211
4.705879513575825,12.229319026566946,0.005413533834586465
3.014415519284637,16.191692291825703,0.006315789473684211
5.078287529794536,-10.254526937322373,0.039699248120300755
8.091639163208757,-13.509115637363012,0.026165413533834586
9.430184184469525,-12.094857949417902,0.026165413533834586
8.951085891061862,10.07266704500535,0.013834586466165413
5.629523462229881,3.0333746664844288,0.020150375939849623
10.317540868985152,-11.896635097910018,0.026165413533834586
4.939183975494334,-10.501239408755422,0.039699248120300755
3.390478610307704,16.38221159556614,0.0015037593984962411
9.040028276700546,-13.44878838525685,0.026165413533834586
9.855064029756104,-12.105970983385635,0.026165413533834586
8.49309271544141,-12.57216336414605,0.026165413533834586
6.2847703676003315,-9.516897710268905,0.039699248120300755
5.811090144083925,13.138694069682721,0.0012030075187969922
9.27830048290364,-12.70865835887371,0.026165413533834586
11.278729962354502,10.268720632909057,0.0012030075187969922
9.199288186759086,-12.025469040304305,0.026165413533834586
2.4079817287093768,12.39086077878755,0.0015037593984962411
0.4169758781692505,18.93851252317501,0.0015037593984962411
8.747016782929647,-12.35231238128129,0.026165413533834586
0.9557918329774056,19.292709757279727,0.0015037593984962411
-1.8841547809896433,15.363879637312921,0.023157894736842106
3.8371797596461175,13.85577616910767,0.0015037593984962411
10.853040454559642,8.878039527297133,0.020150375939849623
3.55003975518282,11.093527670216709,0.009022556390977444
-2.120670590829117,15.59123589492346,0.023157894736842106
8.433740607583918,9.687482831643702,0.005413533834586465
8.779925487146063,10.838075791140025,0.0012030075187969922
-1.6375919220941395,15.175263861339962,0.023157894736842106
6.0191660243293805,3.3208970335636696,0.020150375939849623
7.30492790941323,-8.433452155490631,0.039699248120300755
9.047267392837341,-13.594018360392205,0.026165413533834586
6.72070851052378,3.589936112607709,0.020150375939849623
0.5061064891617582,29.380413040999013,0.003909774436090226
-1.9730773241988042,14.774516181883072,0.023157894736842106
9.955448474268533,13.728686045517714,0.03488721804511278
-1.9930613876000667,15.056912311223641,0.023157894736842106
-1.459430444067828,15.678711679217587,0.023157894736842106
5.785467431085191,-10.087772040617166,0.039699248120300755
4.7194596946486715,14.921255292441298,0.003909774436090226
9.455681788515168,-12.727541066244035,0.026165413533834586
-0.8590904751401807,13.531889616644081,0.0015037593984962411
9.006185508868306,-12.719886404665786,0.026165413533834586
-2.662078228287075,15.041358604748972,0.023157894736842106
8.16714432501077,9.632187757415132,0.0012030075187969922
6.038908318659189,3.559089485367531,0.020150375939849623
6.011876080672594,2.963152238510445,0.020150375939849623
4.914359091537805,-10.540135312869916,0.039699248120300755
5.095202100836709,-10.483123923837942,0.039699248120300755
-0.6451309316933642,15.737326949976461,0.023157894736842106
5.5529782904372755,-9.99338059616772,0.039699248120300755
5.261335862610361,-10.337282714475377,0.039699248120300755
8.211105482687826,-13.063827805410137,0.026165413533834586
5.192319834682117,-9.879845027307443,0.039699248120300755
7.170162490437118,-9.046455155280535,0.039699248120300755
10.024592972330106,-12.08331425503703,0.026165413533834586
0.3556506832807393,30.014742110318196,0.0015037593984962411
8.661081981126205,-13.210500582986603,0.026165413533834586
0.5638524922904122,19.06397731130266,0.0015037593984962411
9.715974169611684,-12.27247430445001,0.026165413533834586
7.362737501815569,-8.607797625352699,0.039699248120300755
9.8123021653683,12.720221269287237,0.0012030075187969922
8.609733886977137,-13.124762788106201,0.026165413533834586
-1.4229128029632845,15.934124316003068,0.023157894736842106
6.2613628331200655,-9.861408813194073,0.039699248120300755
4.978110867119323,3.2231554689255506,0.020150375939849623
5.923078180600674,-9.035016045502543,0.039699248120300755
4.529707270478298,18.447197470986005,0.02556390977443609
6.716270156681379,-8.93473702148126,0.039699248120300755
0.18475494737276082,19.069561831735648,0.0015037593984962411
10.071042328466284,12.920291303733084,0.0012030075187969922
-0.8868501879978972,16.039781991289907,0.023157894736842106
9.070508828633578,11.813230586280493,0.005413533834586465
-2.023902301168863,15.356272966759553,0.023157894736842106
7.098505282467475,4.7540779104740185,0.020150375939849623
9.10744586993216,11.810867558597893,0.03278195488721804
8.82693070974038,13.300888796780423,0.0012030075187969922
8.499956591538547,-13.497196041144306,0.026165413533834586
6.291273093887475,3.537199634752797,0.020150375939849623
5.409306465069363,-10.30998466628535,0.039699248120300755
11.256373826827247,9.510369825882906,0.005413533834586465
6.425129142701148,-8.998238308886789,0.039699248120300755
7.337294541078709,-9.050882369378062,0.039699248120300755
7.764789602564343,-8.939883178118267,0.0018045112781954892
5.774322471332484,-9.885726879772168,0.039699248120300755
-1.4875741324195693,15.648838037902058,0.023157894736842106
0.11184207293706266,18.865883245218683,0.0015037593984962411
0.1405623848548718,18.443645619912445,0.013533834586466167
9.53897658343443,-12.183317512862766,0.026165413533834586
6.1186492888179425,3.5714142931587487,0.020150375939849623
-1.7975631844811326,15.15541529932986,0.023157894736842106
9.112795084499108,8.357781390982307,0.005413533834586465
-0.7195268775072652,19.940956409731715,0.006315789473684211
-2.306534436457288,15.380946195463645,0.023157894736842106
4.052074871118135,13.943287778415915,0.0015037593984962411
8.37955220223358,-13.52445230731753,0.026165413533834586
6.3891350189143346,-8.719649995043687,0.039699248120300755
7.397974848381873,-9.353150620723254,0.0018045112781954892
6.259291939235525,-9.468308344631028,0.039699248120300755
9.061844038658442,-12.25799176586039,0.026165413533834586
8.573818269249195,-13.450100203593347,0.026165413533834586
7.182358031378728,-8.783326250125297,0.039699248120300755
5.02909535308342,2.8032699773586627,0.020150375939849623
3.3741672295938967,13.79905061396313,0.003909774436090226
10.238045604223922,-11.65256242080276,0.026165413533834586
0.655647993510511,18.068296658314125,0.0015037593984962411
8.654470291214519,-13.533549418577621,0.026165413533834586
8.36983923551278,-13.296035458523326,0.026165413533834586
0.7226462541892367,18.466386303999286,0.023157894736842106
-1.5502409243184077,15.451218194818084,0.023157894736842106
2.3811808816648883,15.808109674092641,0.0015037593984962411
-2.2702105691038534,14.883169945548952,0.023157894736842106
9.936920480875667,-12.194024690965172,0.026165413533834586
-1.3047969503695749,15.840819240723656,0.023157894736842106
4.054310102001324,13.880726007908105,0.0012030075187969922
6.055966991545491,-9.851758983388304,0.039699248120300755
3.9059671694861056,13.918672442720599,0.0015037593984962411
6.309412079243583,8.488062003046089,0.0012030075187969922
8.466569169124067,-13.434954668502483,0.026165413533834586
11.95324017931547,12.59063744198912,0.0033082706766917286
10.563735470860012,-12.355123834159643,0.026165413533834586
5.140347378032291,-10.150053839990592,0.039699248120300755
9.580746032080276,-11.7925346300669,0.026165413533834586
-2.8480905266509398,15.296571186417477,0.023157894736842106
11.052735884117698,9.451762994993551,0.007518796992481201
5.029212864189206,-10.236027006381777,0.039699248120300755
-1.0939679664703912,17.61433135734287,0.04481203007518798
6.3491677742002945,3.4066184260178134,0.020150375939849623
5.914351833564201,2.8196469523864636,0.020150375939849623
2.4081495586378394,12.293621447138143,0.0015037593984962411
3.1848823535147375,13.266532614090915,0.04000000000000001
8.284194484440057,-13.355761773729594,0.026165413533834586
9.074765794679005,-12.751228956751481,0.026165413533834586
5.660919728708851,2.8123528292136504,0.020150375939849623
9.91116566212093,11.025044812781074,0.0012030075187969922
4.434337325045377,12.15510176402921,0.006315789473684211
5.094062484274675,15.337612949471081,0.0015037593984962411
-2.2702105691038534,14.883169945548952,0.023157894736842106
9.07466263678343,-12.644109203884206,0.026165413533834586
7.321762283007168,-9.032259685720756,0.039699248120300755
-1.3953115050143787,15.649970968141172,0.023157894736842106
4.070010056262169,11.894259637900973,0.0012030075187969922
-2.336889290820505,15.254629475867189,0.023157894736842106
8.620921573250232,-13.293343257984946,0.026165413533834586
6.50221683442722,-9.188559427118632,0.039699248120300755
9.592106449424419,-12.680474278259704,0.026165413533834586
-2.6747492270702873,14.834825902448662,0.023157894736842106
8.945370893395115,-13.197362026612268,0.026165413533834586
-3.045228185483056,14.465199844935599,0.023157894736842106
-0.4269345176161403,16.172095002282017,0.023157894736842106
4.349165018584062,13.492905040295595,0.0015037593984962411
5.356138480720077,2.9917579930914906,0.020150375939849623
9.592106449424419,-12.680474278259704,0.026165413533834586
0.29549271049649667,19.37958650627367,0.0015037593984962411
10.49708266983438,9.42023626472161,0.0012030075187969922
9.862567166916703,13.159706068329154,0.013834586466165413
2.5832423068306554,13.369409091449242,0.008721804511278197
0.23372898537933168,15.020339536089455,0.0015037593984962411
9.747849157525291,-12.207925505577169,0.026165413533834586
5.608286862249076,3.3344003758540843,0.020150375939849623
7.083710580360511,-9.33552504725891,0.039699248120300755
